id,question_id,item_type,item_key,parent_key,label,value,sort_order,correct_value,correct_order,is_correct
q134_a,q134,choice,A,,A. コンテンツモデレーター,A,1,,,false
q134_b,q134,choice,B,,B. フォーム認識機能,B,2,,,false
q134_c,q134,choice,C,,C. コンピュータービジョン,C,3,,,false
q134_d,q134,choice,D,,D. 言語サービス,D,4,,,true
q135_a,q135,choice,A,,A. 機械学習,A,1,,,true
q135_b,q135,choice,B,,B. 正式なパフォーマンス,B,2,,,false
q135_c,q135,choice,C,,C. リスト,C,3,,,false
q135_d,q135,choice,D,,D. パターン.任意,D,4,,,false
q136_select01,q136,dropdown_blank,select01,,<select01>,,1,/contentsafety,,
q136_select01_opt1,q136,dropdown_option,opt1,select01,/contentmoderator,/contentmoderator,1,,,
q136_select01_opt2,q136,dropdown_option,opt2,select01,/contentsafety,/contentsafety,2,,,
q136_select01_opt3,q136,dropdown_option,opt3,select01,/vision,/vision,3,,,
q136_select02,q136,dropdown_blank,select02,,<select02>,,2,/image:analyze,,
q136_select02_opt1,q136,dropdown_option,opt1,select02,/detect,/detect,1,,,
q136_select02_opt2,q136,dropdown_option,opt2,select02,/image:analyze,/image:analyze,2,,,
q136_select02_opt3,q136,dropdown_option,opt3,select02,/ProcessImage,/ProcessImage,3,,,
q137_a,q137,choice,A,,A. 新しいコンピュータビジョンリソース,A,1,,,false
q137_b,q137,choice,B,,B. 無料の（限定的なエンリッチメント）Cognitive Services リソース,B,2,,,true
q137_c,q137,choice,C,,C. Azure Machine Learning パイプライン,C,3,,,false
q137_d,q137,choice,D,,D. S0価格帯を使用する新しいCognitive Servicesリソース,D,4,,,false
q138_a,q138,choice,A,,A. Orchestrator モデルを作成します。,A,1,,,true
q138_b,q138,choice,B,,B. 認識装置/ディスパッチの種類を変更します。,B,2,,,true
q138_c,q138,choice,C,,C. コンポーザー拡張機能を作成します。,C,3,,,false
q138_d,q138,choice,D,,D. WebSocket を有効にします。,D,4,,,false
q138_e,q138,choice,E,,E. カスタム認識機能の JSON ファイルを作成します。,E,5,,,false
q138_f,q138,choice,F,,F. Orchestrator パッケージをインストールします。,F,6,,,true
q139_s1,q139,statement,S1,,このコードは顔認識を実行します。,,1,,,false
q139_s2,q139,statement,S2,,このコードはタグとそれに関連付けられた信頼度を一覧表示します。,,2,,,true
q139_s3,q139,statement,S3,,このコードはローカルファイルシステムからファイルを読み取ります。,,3,,,true
q140_a,q140,choice,A,,A. 予測エンドポイント クエリに show-all-intents=true を追加します。,A,1,,,false
q140_b,q140,choice,B,,B. 音声プライミングを有効にします。,B,2,,,false
q140_c,q140,choice,C,,C. 予測エンドポイント クエリに log=true を追加します。,C,3,,,true
q140_d,q140,choice,D,,D. 感情分析を有効にします。,D,4,,,false
q141_s1,q141,statement,S1,,ストリーム処理は、受信した最新のデータ、または一定期間内のデータにアクセスします。,,1,,,true
q141_s2,q141,statement,S2,,バッチ処理は即時に実行する必要があり、レイテンシは数秒または数ミリ秒単位です。,,2,,,false
q141_s3,q141,statement,S3,,ストリーム処理は、単純な応答関数、集計、またはローリング平均などの計算に使用されます。,,3,,,true
q142_select01,q142,dropdown_blank,select01,,<select01>,,1,Gremlin API,,
q142_select02,q142,dropdown_blank,select02,,<select02>,,2,MongoDB API,,
q142_select03,q142,dropdown_blank,select03,,<select03>,,3,Table API,,
q142_opt1_1,q142,dropdown_option,opt1_1,select01,Cassandra API,Cassandra API,1,,,
q142_opt1_2,q142,dropdown_option,opt1_2,select01,Gremlin API,Gremlin API,2,,,
q142_opt1_3,q142,dropdown_option,opt1_3,select01,MongoDB API,MongoDB API,3,,,
q142_opt1_4,q142,dropdown_option,opt1_4,select01,Table API,Table API,4,,,
q142_opt2_1,q142,dropdown_option,opt2_1,select02,Cassandra API,Cassandra API,1,,,
q142_opt2_2,q142,dropdown_option,opt2_2,select02,Gremlin API,Gremlin API,2,,,
q142_opt2_3,q142,dropdown_option,opt2_3,select02,MongoDB API,MongoDB API,3,,,
q142_opt2_4,q142,dropdown_option,opt2_4,select02,Table API,Table API,4,,,
q142_opt3_1,q142,dropdown_option,opt3_1,select03,Cassandra API,Cassandra API,1,,,
q142_opt3_2,q142,dropdown_option,opt3_2,select03,Gremlin API,Gremlin API,2,,,
q142_opt3_3,q142,dropdown_option,opt3_3,select03,MongoDB API,MongoDB API,3,,,
q142_opt3_4,q142,dropdown_option,opt3_4,select03,Table API,Table API,4,,,
q143_1,q143,drag_item,1,,声優の同意書をWAVファイルでアップロードします。,1,1,,2,
q143_2,q143,drag_item,2,,音声サンプルをWMAファイルでアップロードします。,2,2,,,
q143_3,q143,drag_item,3,,カスタム音声プロジェクトを作成します。,3,3,,1,
q143_4,q143,drag_item,4,,声優の同意書を署名付きPDFファイルでアップロードします。,4,4,,,
q143_5,q143,drag_item,5,,音声データの品質を分析し、特定された問題を解決します。,5,5,,4,
q143_6,q143,drag_item,6,,音声サンプルをMP3ファイルでアップロードします。,6,6,,3,
q143_7,q143,drag_item,7,,ニューラルトレーニング手法を使用してモデルをトレーニングします。,7,7,,5,
q144_a,q144,choice,A,,A. 月別,A,1,,,true
q144_b,q144,choice,B,,B. シカゴ,B,2,,,false
q144_c,q144,choice,C,,C. 雨,C,3,,,false
q144_d,q144,choice,D,,D. 場所,D,4,,,false
q145_select01,q145,dropdown_blank,select01,,<select01>,,1,speechRecognitionLanguage,,
q145_select02,q145,dropdown_blank,select02,,<select02>,,2,addTargetLanguage,,
q145_opt1_1,q145,dropdown_option,opt1_1,select01,addTargetLanguage,addTargetLanguage,1,,,
q145_opt1_2,q145,dropdown_option,opt1_2,select01,speechSynthesisLanguage,speechSynthesisLanguage,2,,,
q145_opt1_3,q145,dropdown_option,opt1_3,select01,speechRecognitionLanguage,speechRecognitionLanguage,3,,,
q145_opt1_4,q145,dropdown_option,opt1_4,select01,voiceName,voiceName,4,,,
q145_opt2_1,q145,dropdown_option,opt2_1,select02,addTargetLanguage,addTargetLanguage,1,,,
q145_opt2_2,q145,dropdown_option,opt2_2,select02,speechSynthesisLanguage,speechSynthesisLanguage,2,,,
q145_opt2_3,q145,dropdown_option,opt2_3,select02,speechRecognitionLanguage,speechRecognitionLanguage,3,,,
q145_opt2_4,q145,dropdown_option,opt2_4,select02,voiceName,voiceName,4,,,
q146_a,q146,choice,A,,A. カスタム モデルをデプロイします。,A,1,,,false
q146_b,q146,choice,B,,B. 読み取りモデルを実装します。,B,2,,,true
q146_c,q146,choice,C,,C. 名刺モデルをv3.0にアップグレードします,C,3,,,false
q146_d,q146,choice,D,,D. 契約モデルを実装する,D,4,,,false
q147_s1,q147,statement,S1,,解決策：既存のモデルに新しい画像とラベルを追加します。モデルを再トレーニングしてから、モデルを公開します。,,1,,,true
q148_a,q148,choice,A,,A. モデルをGPT-4-32lcに変更します,A,1,,,false
q148_b,q148,choice,B,,B. プロンプトに「// 関数 F は何をしますか?」を追加します。,B,2,,,true
q148_c,q148,choice,C,,C. プロンプトに関数 F(説明) を追加します。,C,3,,,false
q148_d,q148,choice,D,,D. 温度パラメータを 1 に設定します。,D,4,,,false
q149_a,q149,choice,A,,A. Face API の別のバージョンを使用します。,A,1,,,false
q149_b,q149,choice,B,,B. Face サービスの代わりに Computer Vision サービスを使用します。,B,2,,,false
q149_c,q149,choice,C,,C. Detect メソッドの代わりに Identify メソッドを使用します。,C,3,,,false
q149_d,q149,choice,D,,D. 検出モデルを変更します。,D,4,,,true
q150_a,q150,choice,A,,A. カスタム抽出モデル,A,1,,,false
q150_b,q150,choice,B,,B. マルチラベル分類プロジェクト,B,2,,,true
q150_c,q150,choice,C,,C. カスタム固有表現抽出（NER）プロジェクト,C,3,,,false
q150_d,q150,choice,D,,D. マルチラベル画像分類モデル,D,4,,,false
q151_a,q151,choice,A,,A. File1.tsvのみ,A,1,,,False
q151_b,q151,choice,B,,B. File2.xmlのみ,B,2,,,False
q151_c,q151,choice,C,,C. File3.pdf のみ,C,3,,,False
q151_d,q151,choice,D,,D. File4.xlsxのみ,D,4,,,False
q151_e,q151,choice,E,,E. File1.tsv と File4.xlsx のみ,E,5,,,True
q151_f,q151,choice,F,,F. File1.tsv、File2.xml と File4.xlsx のみ,F,6,,,False
q151_g,q151,choice,G,,G. ファイル1.tsv、ファイル2.xml、ファイル3.pdf、ファイル4.xlsx,G,7,,,False
q152_a,q152,choice,A,,A. App1 の信頼スコアのしきい値を下げます。,A,1,,,False
q152_b,q152,choice,B,,B. App1 の精度しきい値を下げます。,B,2,,,False
q152_c,q152,choice,C,,C. 既存のトレーニングセットに追加の契約形式を追加します。モデルを再トレーニングします。,C,3,,,True
q152_d,q152,choice,D,,D. 新しいトレーニング セットを作成し、追加のコントラクト形式を新しいトレーニング セットに追加します。,D,4,,,False
q152_e,q152,choice,E,,E. 新しいカスタム モデルを作成してトレーニングします。,E,5,,,False
q153_a,q153,choice,A,,A. 言語理解,A,1,,,False
q153_b,q153,choice,B,,B. Azure SQL データベース,B,2,,,False
q153_c,q153,choice,C,,C. Azure ストレージ,C,3,,,False
q153_d,q153,choice,D,,D. Azure コグニティブ検索,D,4,,,True
q153_e,q153,choice,E,,E. Azure アプリ サービス,E,5,,,True
q154_drag_1,q154,drag_item,1,,Docker Hub からイメージをプルします。,1,1,,,
q154_drag_2,q154,drag_item,2,,インターネットに接続されたオンプレミスの Kubernetes クラスターをプロビジョニングします。,2,2,,1,
q154_drag_3,q154,drag_item,3,,Azure Kubernetes Service (AKS) リソースをプロビジョニングします。,3,3,,,
q154_drag_4,q154,drag_item,4,,コンテナーを実行し、アプリ ID とクライアント シークレットを指定します。,4,4,,,
q154_drag_5,q154,drag_item,5,,インターネットから分離されたオンプレミスの Kubernetes クラスターをプロビジョニングします。,5,5,,,
q154_drag_6,q154,drag_item,6,,Microsoft Container Registry (MCR) からイメージをプルします。,6,6,,2,
q154_drag_7,q154,drag_item,7,,コンテナーを実行し、Cognitive Services リソースの API キーとエンドポイント URL を指定します。,7,7,,3,
q155_a,q155,choice,A,,A. Guid.Parse(operationId) パラメータを削除します。,A,1,,,False
q155_b,q155,choice,B,,B. results.Status 値を検証するコードを追加します。,B,2,,,True
q155_c,q155,choice,C,,C. txtHeaders.Status 値の状態を確認するコードを追加します。,C,3,,,False
q155_d,q155,choice,D,,D. GetReadResultAsync への呼び出しを、遅延を含むループ内にラップします。,D,4,,,True
q156_a,q156,choice,A,,A. Azure 機械学習,A,1,,,False
q156_b,q156,choice,B,,B. ログ分析,B,2,,,False
q156_c,q156,choice,C,,C. Azure AI コンテンツ セーフティ,C,3,,,True
q156_d,q156,choice,D,,D. Microsoft Defender 脅威インテリジェンス (Defender TI),D,4,,,False
q157_a,q157,choice,A,,A. テーブル名,A,1,,,True
q157_b,q157,choice,B,,B. 生成されたキー名,B,2,,,True
q157_c,q157,choice,C,,C. データソース,C,3,,,False
q157_d,q157,choice,D,,D. データソース接続,D,4,,,False
q157_e,q157,choice,E,,E. ソース,E,5,,,True
q158_a,q158,choice,A,,A. embeddings,A,1,,,False
q158_b,q158,choice,B,,B. DALL-E,B,2,,,False
q158_c,q158,choice,C,,C. GPT-4,C,3,,,True
q158_d,q158,choice,D,,D. Whisper,D,4,,,False
q159_a,q159,choice,A,,A. ウォーターフォールチャート,A,1,,,True
q159_b,q159,choice,B,,B. リボンチャート,B,2,,,False
q159_c,q159,choice,C,,C. 棒グラフ,C,3,,,False
q159_d,q159,choice,D,,D. 分解ツリー,D,4,,,False
q160_a,q160,choice,A,,A. 成人分類スコア,A,1,,,True
q160_b,q160,choice,B,,B. 光学文字認識（OCR）,B,2,,,False
q160_c,q160,choice,C,,C. 個人データ,C,3,,,False
q160_d,q160,choice,D,,D. テキスト分類,D,4,,,False
q160_e,q160,choice,E,,E. 際どい分類スコア,E,5,,,True
q161_a,q161,choice,A,,A. トランザクション基幹業務（LOB）アプリケーションにストレージを提供する,A,1,,,False
q161_b,q161,choice,B,,B. ソースデータストアとターゲットデータストア間の変換サービスを提供する,B,2,,,False
q161_c,q161,choice,C,,C. リレーショナルおよび非リレーショナルの履歴データの読み取り専用ストレージを提供する,C,3,,,False
q161_d,q161,choice,D,,D. 複数のソースからのデータに依存する複雑なクエリへの回答を提供する,D,4,,,True
q162_select01,q162,dropdown_blank,select01,,<select01>,,1,半構造化データ。,,
q162_opt01_1,q162,dropdown_option,opt01_1,select01,グラフデータ。,グラフデータ。,1,,,
q162_opt01_2,q162,dropdown_option,opt01_2,select01,リレーショナルデータ。,リレーショナルデータ。,2,,,
q162_opt01_3,q162,dropdown_option,opt01_3,select01,半構造化データ。,半構造化データ。,3,,,
q162_opt01_4,q162,dropdown_option,opt01_4,select01,非構造化データ,非構造化データ,4,,,
q163_select01,q163,dropdown_blank,select01,,<select01>,,1,value,,
q163_select02,q163,dropdown_blank,select02,,<select02>,,2,alterations,,
q163_opt01_1,q163,dropdown_option,opt01_1,select01,alterations,alterations,1,,,
q163_opt01_2,q163,dropdown_option,opt01_2,select01,phrases,phrases,2,,,
q163_opt01_3,q163,dropdown_option,opt01_3,select01,synonyms,synonyms,3,,,
q163_opt01_4,q163,dropdown_option,opt01_4,select01,value,value,4,,,
q163_opt02_1,q163,dropdown_option,opt02_1,select02,alterations,alterations,1,,,
q163_opt02_2,q163,dropdown_option,opt02_2,select02,phrases,phrases,2,,,
q163_opt02_3,q163,dropdown_option,opt02_3,select02,synonyms,synonyms,3,,,
q163_opt02_4,q163,dropdown_option,opt02_4,select02,value,value,4,,,
q164_select01,q164,dropdown_blank,select01,,<select01>,,1,BingGroundingTool,,
q164_select02,q164,dropdown_blank,select02,,<select02>,,2,tools=,,
q164_opt01_1,q164,dropdown_option,opt01_1,select01,AzureAISearchTool,AzureAISearchTool,1,,,
q164_opt01_2,q164,dropdown_option,opt01_2,select01,BingGroundingTool,BingGroundingTool,2,,,
q164_opt01_3,q164,dropdown_option,opt01_3,select01,FunctionTool,FunctionTool,3,,,
q164_opt02_1,q164,dropdown_option,opt02_1,select02,metadata=,metadata=,1,,,
q164_opt02_2,q164,dropdown_option,opt02_2,select02,tool_resource=,tool_resource=,2,,,
q164_opt02_3,q164,dropdown_option,opt02_3,select02,tools=,tools=,3,,,
q165_a,q165,choice,A,,A. ボットを Azure にデプロイし、ボットを Direct Une Speech チャネルに登録します。,A,1,,,True
q165_b,q165,choice,B,,B. Bot Framework SDK を使用してボットを Cortana と統合します。,B,2,,,False
q165_c,q165,choice,C,,C. Speech サービスを呼び出してボットを関数に接続する Azure 関数を作成します。,C,3,,,False
q165_d,q165,choice,D,,D. ボットを Azure にデプロイし、ボットを Microsoft Teams チャネルに登録します。,D,4,,,False
q166_a,q166,choice,A,,A. Content Safety Studio にサインインし、「テキスト コンテンツの管理」を選択します。,A,1,,,True
q166_b,q166,choice,B,,B. Azure ポータルから、Azure Al コンテンツ セーフティ リソースを作成します。,B,2,,,True
q166_c,q166,choice,C,,C. Azure ポータルから、Azure OpenAI リソースを作成します。,C,3,,,False
q166_d,q166,choice,D,,D. Azure Al Foundry にサインインし、[安全性とセキュリティ] を選択します。,D,4,,,False
q166_e,q166,choice,E,,E. Content Safety Studio にサインインし、テキストの保護された素材の検出を選択します。,E,5,,,False
q167_1,q167,drag_item,1,,特定の会社名を除外リストに追加します。,1,1,,,
q167_2,q167,drag_item,2,,Custom Vision の Web サイトにサインインします。,2,2,,,
q167_3,q167,drag_item,3,,コンテンツ モデルのカスタマイズから、[言語] を選択します。,3,3,,,
q167_4,q167,drag_item,4,,Azure Video Analyzer for Media の Web サイトにサインインします。,4,4,,1,
q167_5,q167,drag_item,5,,コンテンツ モデルのカスタマイズから、[ブランド] を選択します。,5,5,,2,
q167_6,q167,drag_item,6,,特定の会社名を包含リストに追加します。,6,6,,3,
q168_a,q168,choice,A,,A. ビデオショット分析,A,1,,,False
q168_b,q168,choice,B,,B. メディア資産管理,B,2,,,False
q168_c,q168,choice,C,,C. 広告,C,3,,,True
q169_s1,q169,statement,S1,,解決策: Language Studio から価格のエンティティを作成し、モデルを再トレーニングして再公開します。,,1,,,false
q170_select01,q170,dropdown_blank,select01,,<select01>,,1,処理をコンピューティングノード全体に分散します。,,
q170_opt01_1,q170,dropdown_option,opt01_1,select01,処理をコンピューティングノード全体に分散します。,処理をコンピューティングノード全体に分散します。,1,,,
q170_opt01_2,q170,dropdown_option,opt01_2,select01,処理を制御ノード全体に分散します。,処理を制御ノード全体に分散します。,2,,,
q170_opt01_3,q170,dropdown_option,opt01_3,select01,クライアント接続をコンピューティングノード全体にリダイレクトします。,クライアント接続をコンピューティングノード全体にリダイレクトします。,3,,,
q170_opt01_4,q170,dropdown_option,opt01_4,select01,クライアント接続を制御ノード全体にリダイレクトします。,クライアント接続を制御ノード全体にリダイレクトします。,4,,,
q171_1,q171,drag_item,1,,話者認識モデルを作成します。,1,1,,,
q171_2,q171,drag_item,2,,会話型言語理解モデルを作成します。,2,2,,,
